,e89,dx,dy,r,m1,m2
5433,0.21591952,-0.22230595,0.6870756,0.7221446,0.49006087,3.0121255
5434,0.20366083,1.3385024,-0.22203922,1.356794,0.49006087,0.83761144
5435,0.03069954,-0.09318836,-1.0277581,1.0319742,0.49006087,6.0735426
5436,0.19583303,0.1507185,0.22715044,0.27260482,6.0735426,1.0960972
5437,-0.41523865,-0.1291176,1.7148337,1.7196878,6.0735426,3.0121255
5438,0.018870916,1.4316907,0.8057189,1.6428394,6.0735426,0.83761144
5439,-0.025776459,0.09318836,1.0277581,1.0319742,6.0735426,0.49006087
5440,-0.75367963,0.24342027,2.1979837,2.2114217,1.2309111,2.3885279
5441,-0.022811988,-1.1073289,-0.4936272,1.2123717,1.2309111,2.1628797
5442,0.11224581,0.32136688,0.65367675,0.7284023,1.2309111,0.45326668
5443,0.0526647,0.030465245,0.9184128,0.91891795,1.2309111,16.878748
5444,0.75933784,-0.24342027,-2.1979837,2.2114217,2.3885279,1.2309111
5445,0.81745934,-1.3507493,-2.691611,3.0115268,2.3885279,2.1628797
5446,0.38905886,0.0779466,-1.544307,1.5462729,2.3885279,0.45326668
5447,0.18417445,-0.21295503,-1.2795709,1.2971706,2.3885279,16.878748
5448,0.034123506,1.1073289,0.4936272,1.2123717,2.1628797,1.2309111
5449,-0.8086995,1.3507493,2.691611,3.0115268,2.1628797,2.3885279
5450,-0.063981816,1.4286958,1.1473039,1.8323423,2.1628797,0.45326668
5451,-0.1999777,1.1377941,1.41204,1.8134035,2.1628797,16.878748
5452,-0.10129227,-0.32136688,-0.65367675,0.7284023,0.45326668,1.2309111
5453,-0.3795238,-0.0779466,1.544307,1.5462729,0.45326668,2.3885279
5454,0.07043403,-1.4286958,-1.1473039,1.8323423,0.45326668,2.1628797
5455,0.47067517,-0.29090163,0.2647361,0.39333057,0.45326668,16.878748
5456,0.014579956,-0.030465245,-0.9184128,0.91891795,16.878748,1.2309111
5457,-0.08220912,0.21295503,1.2795709,1.2971706,16.878748,2.3885279
5458,0.06950228,-1.1377941,-1.41204,1.8134035,16.878748,2.1628797
5459,-0.23908496,0.29090163,-0.2647361,0.39333057,16.878748,0.45326668
5460,0.029349666,1.1772897,0.62878686,1.334685,0.405804,0.805442
5461,0.010851862,0.40083957,0.8862191,0.9726544,0.405804,1.3960595
5462,-0.06715582,-0.45283222,0.97673076,1.0765965,0.405804,1.0085793
5463,-0.42060325,0.32258463,-0.31293586,0.44943264,0.405804,0.5941284
5464,-0.016330553,-1.1772897,-0.62878686,1.334685,0.805442,0.405804
5465,0.11144817,-0.77645016,0.25743222,0.8180136,0.805442,1.3960595
5466,-0.38188756,-1.630122,0.3479439,1.6668421,0.805442,1.0085793
5467,0.062808946,-0.8547051,-0.94172275,1.2717557,0.805442,0.5941284
5468,-0.0031329636,-0.40083957,-0.8862191,0.9726544,1.3960595,0.405804
5469,-0.10509299,0.77645016,-0.25743222,0.8180136,1.3960595,0.805442
5470,0.067990795,-0.8536718,0.09051168,0.8584567,1.3960595,1.0085793
5471,0.14429139,-0.07825494,-1.199155,1.2017057,1.3960595,0.5941284
5472,0.07337497,0.45283222,-0.97673076,1.0765965,1.0085793,0.405804
5473,0.39297232,1.630122,-0.3479439,1.6668421,1.0085793,0.805442
5474,-0.061383463,0.8536718,-0.09051168,0.8584567,1.0085793,1.3960595
5475,0.42072016,0.77541685,-1.2896667,1.5048293,1.0085793,0.5941284
5476,0.4299937,-0.32258463,0.31293586,0.44943264,0.5941284,0.405804
5477,-0.053217135,0.8547051,0.94172275,1.2717557,0.5941284,0.805442
5478,-0.12925571,0.07825494,1.199155,1.2017057,0.5941284,1.3960595
5479,-0.41111135,-0.77541685,1.2896667,1.5048293,0.5941284,1.0085793
5480,-0.115696065,0.6160933,-0.5637548,0.83509904,0.5644571,0.7814691
5481,0.13755079,-0.06330189,0.79342246,0.7959437,0.5644571,1.6526635
5482,0.38420668,1.7184333,-0.19269538,1.7292035,0.5644571,0.23269714
5483,0.51871365,1.3907741,-0.9440421,1.6809129,0.5644571,0.053151045
5484,0.12561026,-0.6160933,0.5637548,0.83509904,0.7814691,0.5644571
5485,-0.41874343,-0.67939514,1.3571773,1.5177312,0.7814691,1.6526635
5486,0.04030954,1.10234,0.37105942,1.1631159,0.7814691,0.23269714
5487,-0.08016476,0.7746809,-0.3802873,0.8629884,0.7814691,0.053151045
5488,-0.13129012,0.06330189,-0.79342246,0.7959437,1.6526635,0.5644571
5489,0.4281097,0.67939514,-1.3571773,1.5177312,1.6526635,0.7814691
5490,0.746166,1.7817352,-0.98611784,2.0364206,1.6526635,0.23269714
5491,1.0224471,1.454076,-1.7374645,2.265639,1.6526635,0.053151045
5492,-0.37558252,-1.7184333,0.19269538,1.7292035,0.23269714,0.5644571
5493,-0.03193667,-1.10234,-0.37105942,1.1631159,0.23269714,0.7814691
5494,-0.7447242,-1.7817352,0.98611784,2.0364206,0.23269714,1.6526635
5495,-0.07210901,-0.32765913,-0.7513467,0.81968427,0.23269714,0.053151045
5496,-0.5138728,-1.3907741,0.9440421,1.6809129,0.053151045,0.5644571
5497,0.09272633,-0.7746809,0.3802873,0.8629884,0.053151045,0.7814691
5498,-1.0223316,-1.454076,1.7374645,2.265639,0.053151045,1.6526635
5499,0.07865301,0.32765913,0.7513467,0.81968427,0.053151045,0.23269714
5500,1.7111812,2.3933902,-2.103711,3.186521,1.4628937,0.061754107
5501,0.78998625,-0.47575355,-2.3110614,2.3595223,1.4628937,1.727773
5502,0.33792034,1.3836341,-0.55952775,1.492486,1.4628937,3.6800265
5503,1.5123814,2.3113096,-1.8517418,2.9616044,1.4628937,0.7224833
5504,-1.7085776,-2.3933902,2.103711,3.186521,0.061754107,1.4628937
5505,-0.7291082,-2.8691437,-0.20735046,2.8766265,0.061754107,1.727773
5506,-0.6900961,-1.0097561,1.544183,1.8450227,0.061754107,3.6800265
5507,0.5809723,-0.0820806,0.25196904,0.26500118,0.061754107,0.7224833
5508,-0.77681106,0.47575355,2.3110614,2.3595223,1.727773,1.4628937
5509,0.7464123,2.8691437,0.20735046,2.8766265,1.727773,0.061754107
5510,-0.22063597,1.8593876,1.7515335,2.5544455,1.727773,3.6800265
5511,0.5994676,2.7870631,0.45931947,2.8246584,1.727773,0.7224833
5512,-0.32098755,-1.3836341,0.55952775,1.492486,3.6800265,1.4628937
5513,0.660004,1.0097561,-1.544183,1.8450227,3.6800265,0.061754107
5514,0.22850168,-1.8593876,-1.7515335,2.5544455,3.6800265,1.727773
5515,0.4609201,0.9276755,-1.292214,1.5907228,3.6800265,0.7224833
5516,-1.5100359,-2.3113096,1.8517418,2.9616044,0.7224833,1.4628937
5517,-0.5636721,0.0820806,-0.25196904,0.26500118,0.7224833,0.061754107
5518,-0.5938487,-2.7870631,-0.45931947,2.8246584,0.7224833,1.727773
5519,-0.47994673,-0.9276755,1.292214,1.5907228,0.7224833,3.6800265
5520,-0.31074938,-0.06004119,-0.4792781,0.48302424,0.4680137,1.9290586
5521,0.38004372,-0.43534756,-1.624248,1.6815794,0.4680137,1.0530055
5522,-0.0730671,-0.4301865,-0.54221296,0.69213825,0.4680137,0.5397632
5523,0.39418072,1.1381528,-0.9660963,1.4928945,0.4680137,6.722318
5524,0.31407732,0.06004119,0.4792781,0.48302424,1.9290586,0.4680137
5525,0.11366754,-0.37530637,-1.1449699,1.2049112,1.9290586,1.0530055
5526,0.1899702,-0.37014532,-0.062934875,0.37545756,1.9290586,0.5397632
5527,0.20614491,1.198194,-0.4868182,1.293314,1.9290586,6.722318
5528,-0.36914882,0.43534756,1.624248,1.6815794,1.0530055,0.4680137
5529,-0.10316332,0.37530637,1.1449699,1.2049112,1.0530055,1.9290586
5530,-0.060794417,0.005161047,1.0820351,1.0820473,1.0530055,0.5397632
5531,0.10668371,1.5735004,0.65815175,1.7055987,1.0530055,6.722318
5532,0.08270781,0.4301865,0.54221296,0.69213825,0.5397632,0.4680137
5533,-0.1908693,0.37014532,0.062934875,0.37545756,0.5397632,1.9290586
5534,0.07089391,-0.005161047,-1.0820351,1.0820473,0.5397632,1.0530055
5535,0.38754058,1.5683393,-0.42388332,1.6246125,0.5397632,6.722318
5536,-0.30105934,-1.1381528,0.9660963,1.4928945,6.722318,0.4680137
5537,-0.14935397,-1.198194,0.4868182,1.293314,6.722318,1.9290586
5538,-0.07334958,-1.5735004,-0.65815175,1.7055987,6.722318,1.0530055
5539,-0.28964612,-1.5683393,0.42388332,1.6246125,6.722318,0.5397632
5540,-0.01847397,-0.40126228,0.9397203,1.021805,2.6584387,2.0863955
5541,0.05576609,-0.61347437,-0.9631152,1.1419027,2.6584387,0.41500714
5542,0.15365279,-0.49592113,-0.09119153,0.5042357,2.6584387,0.84053946
5543,-0.43843755,-1.0585651,1.1332299,1.550732,2.6584387,2.579197
5544,0.034160715,0.40126228,-0.9397203,1.021805,2.0863955,2.6584387
5545,0.5816558,-0.21221209,-1.9028355,1.9146323,2.0863955,0.41500714
5546,0.03258592,-0.09465885,-1.0309118,1.0352485,2.0863955,0.84053946
5547,0.19745007,-0.65730286,0.19350958,0.68519557,2.0863955,2.579197
5548,-0.048234332,0.61347437,0.9631152,1.1419027,0.41500714,2.6584387
5549,-0.57640874,0.21221209,1.9028355,1.9146323,0.41500714,2.0863955
5550,0.07312983,0.117553234,0.8719237,0.8798123,0.41500714,0.84053946
5551,-0.86721706,-0.44509077,2.096345,2.1430743,0.41500714,2.579197
5552,-0.14579186,0.49592113,0.09119153,0.5042357,0.84053946,2.6584387
5553,-0.023803024,0.09465885,1.0309118,1.0352485,0.84053946,2.0863955
5554,-0.06427048,-0.117553234,-0.8719237,0.8798123,0.84053946,0.41500714
5555,-0.28119963,-0.562644,1.2244214,1.3475074,0.84053946,2.579197
5556,0.44465047,1.0585651,-1.1332299,1.550732,2.579197,2.6584387
5557,-0.17688322,0.65730286,-0.19350958,0.68519557,2.579197,2.0863955
5558,0.8668439,0.44509077,-2.096345,2.1430743,2.579197,0.41500714
5559,0.2866128,0.562644,-1.2244214,1.3475074,2.579197,0.84053946
5560,0.25400925,-0.012651205,0.6214859,0.62161463,0.69508094,0.92282265
5561,-0.5333477,0.6167374,1.9438984,2.0393887,0.69508094,2.8821306
5562,0.16027968,-0.5826771,-0.045870185,0.58447987,0.69508094,1.1920677
5563,0.05626508,-0.3941126,0.8364077,0.9246094,0.69508094,0.6541599
5564,-0.24293855,0.012651205,-0.6214859,0.62161463,0.92282265,0.69508094
5565,-0.1959331,0.62938863,1.3224125,1.4645494,0.92282265,2.8821306
5566,-0.021649845,-0.5700259,-0.6673561,0.8776638,0.92282265,1.1920677
5567,0.39510447,-0.38146138,0.21492183,0.43784037,0.92282265,0.6541599
5568,0.53480864,-0.6167374,-1.9438984,2.0393887,2.8821306,0.69508094
5569,0.20535767,-0.62938863,-1.3224125,1.4645494,2.8821306,0.92282265
5570,0.46978343,-1.1994146,-1.9897685,2.323311,2.8821306,1.1920677
5571,0.106538035,-1.0108501,-1.1074907,1.499451,2.8821306,0.6541599
5572,-0.15149263,0.5826771,0.045870185,0.58447987,1.1920677,0.69508094
5573,0.030436346,0.5700259,0.6673561,0.8776638,1.1920677,0.92282265
5574,-0.4655948,1.1994146,1.9897685,2.323311,1.1920677,2.8821306
5575,0.05604756,0.18856455,0.8822779,0.9022034,1.1920677,0.6541599
5576,-0.042940468,0.3941126,-0.8364077,0.9246094,0.6541599,0.69508094
5577,-0.3899194,0.38146138,-0.21492183,0.43784037,0.6541599,0.92282265
5578,-0.09888875,1.0108501,1.1074907,1.499451,0.6541599,2.8821306
5579,-0.04404829,-0.18856455,-0.8822779,0.9022034,0.6541599,1.1920677
5580,-0.038639694,0.64113593,0.9234829,1.1242224,1.8263894,2.698841
5581,-1.2021526,-2.3563316,1.3163972,2.699111,1.8263894,0.8037572
5582,0.44102132,-0.28140104,0.34981346,0.44894987,1.8263894,0.3930116
5583,-0.31455225,0.32764643,-0.49579763,0.59427893,1.8263894,6.719654
5584,0.047029536,-0.64113593,-0.9234829,1.1242224,2.698841,1.8263894
5585,-1.0419912,-2.9974675,0.3929143,3.02311,2.698841,0.8037572
5586,0.0040025264,-0.92253697,-0.57366943,1.0863568,2.698841,0.3930116
5587,0.26264,-0.3134895,-1.4192805,1.4534899,2.698841,6.719654
5588,1.2270863,2.3563316,-1.3163972,2.699111,0.8037572,1.8263894
5589,1.071832,2.9974675,-0.3929143,3.02311,0.8037572,2.698841
5590,0.89513344,2.0749304,-0.9665837,2.2890217,0.8037572,0.3930116
5591,1.6771934,2.683978,-1.8121948,3.2384856,0.8037572,6.719654
5592,-0.4319421,0.28140104,-0.34981346,0.44894987,0.3930116,1.8263894
5593,0.004481344,0.92253697,0.57366943,1.0863568,0.3930116,2.698841
5594,-0.88948834,-2.0749304,0.9665837,2.2890217,0.3930116,0.8037572
5595,0.046045125,0.6090475,-0.8456111,1.0421118,0.3930116,6.719654
5596,0.24324878,-0.32764643,0.49579763,0.59427893,6.719654,1.8263894
5597,-0.18542638,0.3134895,1.4192805,1.4534899,6.719654,2.698841
5598,-1.2619658,-2.683978,1.8121948,3.2384856,6.719654,0.8037572
5599,-0.0044497363,-0.6090475,0.8456111,1.0421118,6.719654,0.3930116
5600,0.15074737,0.07539296,0.7554556,0.7592083,0.53774095,2.1914425
5601,-0.31056914,0.21593201,-0.5514372,0.59220743,0.53774095,3.7989752
5602,-0.17587,1.3711442,1.4175346,1.9721665,0.53774095,4.2434254
5603,-0.2772429,-0.958042,0.94424146,1.345153,0.53774095,2.733399
5604,-0.14041506,-0.07539296,-0.7554556,0.7592083,2.1914425,0.53774095
5605,0.24011983,0.14053905,-1.3068929,1.3144277,2.1914425,3.7989752
5606,0.04333582,1.2957512,0.66207904,1.4551013,2.1914425,4.2434254
5607,-0.030876577,-1.033435,0.18878585,1.050537,2.1914425,2.733399
5608,0.29364428,-0.21593201,0.5514372,0.59220743,3.7989752,0.53774095
5609,-0.21533257,-0.14053905,1.3068929,1.3144277,3.7989752,2.1914425
5610,-0.43744773,1.1552122,1.9689718,2.2828414,3.7989752,4.2434254
5611,-0.6868279,-1.173974,1.4956787,1.9013863,3.7989752,2.733399
5612,0.17149287,-1.3711442,-1.4175346,1.9721665,4.2434254,0.53774095
5613,-0.029311793,-1.2957512,-0.66207904,1.4551013,4.2434254,2.1914425
5614,0.44017208,-1.1552122,-1.9689718,2.2828414,4.2434254,3.7989752
5615,-0.38235325,-2.3291862,-0.4732932,2.3767867,4.2434254,2.733399
5616,0.28307906,0.958042,-0.94424146,1.345153,2.733399,0.53774095
5617,0.04010302,1.033435,-0.18878585,1.050537,2.733399,2.1914425
5618,0.73143834,1.173974,-1.4956787,1.9013863,2.733399,3.7989752
5619,0.4134287,2.3291862,0.4732932,2.3767867,2.733399,4.2434254
5620,0.5961021,1.2905083,-1.1833284,1.7509077,1.6719029,0.22853439
5621,1.241165,2.354497,-1.3510065,2.7145672,1.6719029,2.2450116
5622,1.1667976,1.1766992,-2.1378932,2.4403296,1.6719029,1.8252077
5623,0.36307234,0.6624372,-1.2725381,1.4346346,1.6719029,1.224698
5624,-0.5924542,-1.2905083,1.1833284,1.7509077,0.22853439,1.6719029
5625,0.05280517,1.0639886,-0.16767809,1.0771201,0.22853439,2.2450116
5626,-0.011168916,-0.11380911,-0.9545649,0.9613255,0.22853439,1.8252077
5627,0.12668073,-0.62807107,-0.089209646,0.634375,0.22853439,1.224698
5628,-1.2147883,-2.354497,1.3510065,2.7145672,2.2450116,1.6719029
5629,-0.042367283,-1.0639886,0.16767809,1.0771201,2.2450116,0.22853439
5630,0.008126565,-1.1777977,-0.7868868,1.4164739,2.2450116,1.8252077
5631,-0.3225703,-1.6920596,0.07846844,1.6938782,2.2450116,1.224698
5632,-1.1566348,-1.1766992,2.1378932,2.4403296,1.8252077,1.6719029
5633,0.021521984,0.11380911,0.9545649,0.9613255,1.8252077,0.22853439
5634,-0.0024531465,1.1777977,0.7868868,1.4164739,1.8252077,2.2450116
5635,-0.012320294,-0.51426196,0.86535525,1.0066305,1.8252077,1.224698
5636,-0.35107598,-0.6624372,1.2725381,1.4346346,1.224698,1.6719029
5637,-0.11471505,0.62807107,0.089209646,0.634375,1.224698,0.22853439
5638,0.33593974,1.6920596,-0.07846844,1.6938782,1.224698,2.2450116
5639,0.013077099,0.51426196,-0.86535525,1.0066305,1.224698,1.8252077
5640,-0.086552024,0.009353012,1.1283269,1.1283656,1.1348729,4.884389
5641,-0.12769192,0.46636367,1.1784658,1.2673898,1.1348729,0.24042274
5642,-0.015982581,-0.5799496,-0.69320416,0.90381056,1.1348729,0.79901195
5643,-0.7974255,-0.15080011,2.1238575,2.1292045,1.1348729,0.7125038
5644,0.081228964,-0.009353012,-1.1283269,1.1283656,4.884389,1.1348729
5645,-0.15995249,0.45701063,0.05013895,0.4597528,4.884389,0.24042274
5646,0.38783175,-0.58930266,-1.821531,1.914485,4.884389,0.79901195
5647,-0.0018109013,-0.16015312,0.9955307,1.0083305,4.884389,0.7125038
5648,0.1359527,-0.46636367,-1.1784658,1.2673898,0.24042274,1.1348729
5649,0.20086521,-0.45701063,-0.05013895,0.4597528,0.24042274,4.884389
5650,0.43844098,-1.0463133,-1.87167,2.1442761,0.24042274,0.79901195
5651,-0.10526197,-0.6171638,0.9453918,1.129007,0.24042274,0.7125038
5652,0.027532231,0.5799496,0.69320416,0.90381056,0.79901195,1.1348729
5653,-0.4667472,0.58930266,1.821531,1.914485,0.79901195,4.884389
5654,-0.43361917,1.0463133,1.87167,2.1442761,0.79901195,0.24042274
5655,-1.1150616,0.4291495,2.817062,2.8495626,0.79901195,0.7125038
5656,0.8077627,0.15080011,-2.1238575,2.1292045,0.7125038,1.1348729
5657,0.018145597,0.16015312,-0.9955307,1.0083305,0.7125038,4.884389
5658,0.11735069,0.6171638,-0.9453918,1.129007,0.7125038,0.24042274
5659,1.1260502,-0.4291495,-2.817062,2.8495626,0.7125038,0.79901195
5660,0.069036245,-0.5897305,-1.0064285,1.1664821,0.54071605,1.5404873
5661,0.116342664,-0.8776591,-1.1146513,1.4187082,0.54071605,2.4832861
5662,0.15650162,0.34767616,-1.134088,1.1861848,0.54071605,1.5218674
5663,0.12054674,-0.2679236,0.8015239,0.84511757,0.54071605,1.8061658
5664,-0.058076195,0.5897305,1.0064285,1.1664821,1.5404873,0.54071605
5665,0.12377943,-0.28792858,-0.10822284,0.3075956,1.5404873,2.4832861
5666,-0.014195327,0.93740666,-0.12765956,0.94605935,1.5404873,1.5218674
5667,-0.49201703,0.3218069,1.8079524,1.8363692,1.5404873,1.8061658
5668,-0.100272454,0.8776591,1.1146513,1.4187082,2.4832861,0.54071605
5669,-0.10986677,0.28792858,0.10822284,0.3075956,2.4832861,1.5404873
5670,0.10936312,1.2253352,-0.019436717,1.2254894,2.4832861,1.5218674
5671,-0.5076164,0.6097355,1.9161752,2.0108469,2.4832861,1.8061658
5672,-0.14782292,-0.34767616,1.134088,1.1861848,1.5218674,0.54071605
5673,0.026312158,-0.93740666,0.12765956,0.94605935,1.5218674,1.5404873
5674,-0.10338301,-1.2253352,0.019436717,1.2254894,1.5218674,2.4832861
5675,-0.80427265,-0.61559975,1.935612,2.0311468,1.5218674,1.8061658
5676,-0.10928984,0.2679236,-0.8015239,0.84511757,1.8061658,0.54071605
5677,0.50023896,-0.3218069,-1.8079524,1.8363692,1.8061658,1.5404873
5678,0.52891177,-0.6097355,-1.9161752,2.0108469,1.8061658,2.4832861
5679,0.8097852,0.61559975,-1.935612,2.0311468,1.8061658,1.5218674
5680,-0.51635444,0.0887599,-0.30623758,0.3188413,1.4895022,1.1347106
5681,0.01601844,0.6788736,-0.74127376,1.0051647,1.4895022,0.80416185
5682,-1.4517398,-1.7166113,2.2278895,2.812516,1.4895022,0.8822202
5683,0.32775936,0.552336,-1.2837323,1.3975134,1.4895022,1.6355106
5684,0.52614874,-0.0887599,0.30623758,0.3188413,1.1347106,1.4895022
5685,-0.19186424,0.5901137,-0.43503618,0.73313755,1.1347106,0.80416185
5686,-1.694557,-1.8053712,2.534127,3.111457,1.1347106,0.8822202
5687,0.07668495,0.46357608,-0.9774947,1.0818497,1.1347106,1.6355106
5688,-0.00625886,-0.6788736,0.74127376,1.0051647,0.80416185,1.4895022
5689,0.19511753,-0.5901137,0.43503618,0.73313755,0.80416185,1.1347106
5690,-2.256855,-2.395485,2.9691632,3.815007,0.80416185,0.8822202
5691,-0.23520121,-0.1265376,-0.54245853,0.55702156,0.80416185,1.6355106
5692,1.4737544,1.7166113,-2.2278895,2.812516,0.8822202,1.4895022
5693,1.719054,1.8053712,-2.534127,3.111457,0.8822202,1.1347106
5694,2.2767048,2.395485,-2.9691632,3.815007,0.8822202,0.80416185
5695,2.583996,2.2689474,-3.5116217,4.180862,0.8822202,1.6355106
5696,-0.31686768,-0.552336,1.2837323,1.3975134,1.6355106,1.4895022
5697,-0.07142587,-0.46357608,0.9774947,1.0818497,1.6355106,1.1347106
5698,0.24685699,0.1265376,0.54245853,0.55702156,1.6355106,0.80416185
5699,-2.5489483,-2.2689474,3.5116217,4.180862,1.6355106,0.8822202
5700,0.40854248,-0.079800114,0.43746194,0.44468078,0.663648,1.5746168
5701,-0.03355693,0.90383136,-0.1610021,0.9180593,0.663648,0.4181366
5702,-0.09554599,-0.9643109,0.5931367,1.1321248,0.663648,1.1607102
5703,0.14168254,1.2889652,-0.027838588,1.2892658,0.663648,2.3590217
5704,-0.39898574,0.079800114,-0.43746194,0.44468078,1.5746168,0.663648
5705,0.12198055,0.9836315,-0.598464,1.1513861,1.5746168,0.4181366
5706,0.05137298,-0.88451076,0.15567479,0.89810574,1.5746168,1.1607102
5707,0.29390422,1.3687654,-0.46530053,1.4456912,1.5746168,2.3590217
5708,0.043418523,-0.90383136,0.1610021,0.9180593,0.4181366,0.663648
5709,-0.111243166,-0.9836315,0.598464,1.1513861,0.4181366,1.5746168
5710,-0.67148584,-1.8681422,0.7541388,2.0146167,0.4181366,1.1607102
5711,-0.108048744,0.38513386,0.13316351,0.40750536,0.4181366,2.3590217
5712,0.10804765,0.9643109,-0.5931367,1.1321248,1.1607102,0.663648
5713,-0.04499846,0.88451076,-0.15567479,0.89810574,1.1607102,1.5746168
5714,0.6808643,1.8681422,-0.7541388,2.0146167,1.1607102,0.4181366
5715,0.81856084,2.253276,-0.6209753,2.337277,1.1607102,2.3590217
5716,-0.12993753,-1.2889652,0.027838588,1.2892658,2.3590217,0.663648
5717,-0.2774673,-1.3687654,0.46530053,1.4456912,2.3590217,1.5746168
5718,0.11874156,-0.38513386,-0.13316351,0.40750536,2.3590217,0.4181366
5719,-0.7964783,-2.253276,0.6209753,2.337277,2.3590217,1.1607102
5720,-0.0025713788,0.8238865,0.4282949,0.928561,0.6975606,1.7650013
5721,-0.087163664,0.8075038,-0.11745882,0.81600183,0.6975606,0.19326228
5722,-0.1593355,-1.0282443,0.64640117,1.2145455,0.6975606,2.618163
5723,-0.20125559,-1.6684948,-0.3611635,1.7071362,0.6975606,3.1408038
5724,0.0070807636,-0.8238865,-0.4282949,0.928561,1.7650013,0.6975606
5725,-0.29252088,-0.016382694,-0.5457537,0.5459996,1.7650013,0.19326228
5726,-0.4431677,-1.8521307,0.21810627,1.8649285,1.7650013,2.618163
5727,-0.33846438,-2.4923813,-0.7894584,2.6144233,1.7650013,3.1408038
5728,0.09644921,-0.8075038,0.11745882,0.81600183,0.19326228,0.6975606
5729,0.298795,0.016382694,0.5457537,0.5459996,0.19326228,1.7650013
5730,-0.6595757,-1.835748,0.76386,1.988329,0.19326228,2.618163
5731,-0.5536124,-2.4759986,-0.24370468,2.4879632,0.19326228,3.1408038
5732,0.1701287,1.0282443,-0.64640117,1.2145455,2.618163,0.6975606
5733,0.45299798,1.8521307,-0.21810627,1.8649285,2.618163,1.7650013
5734,0.6628243,1.835748,-0.76386,1.988329,2.618163,0.19326228
5735,0.07218769,-0.6402506,-1.0075647,1.1937786,2.618163,3.1408038
5736,0.20919506,1.6684948,0.3611635,1.7071362,3.1408038,0.6975606
5737,0.35019803,2.4923813,0.7894584,2.6144233,3.1408038,1.7650013
5738,0.55111057,2.4759986,0.24370468,2.4879632,3.1408038,0.19326228
5739,-0.06348995,0.6402506,1.0075647,1.1937786,3.1408038,2.618163
5740,0.019801047,-0.106206894,-1.0116959,1.0172554,1.2160345,0.8845166
5741,-0.12527925,-1.719101,-0.70584494,1.8583663,1.2160345,0.7062888
5742,0.57973146,-0.094572544,-1.8668911,1.8692851,1.2160345,1.5977728
5743,-0.009157192,-0.59730744,-0.7134265,0.9304588,1.2160345,1.8451856
5744,-0.012054967,0.106206894,1.0116959,1.0172554,0.8845166,1.2160345
5745,-0.35906422,-1.612894,0.30585086,1.641637,0.8845166,0.7062888
5746,-0.08446279,0.01163435,-0.8551954,0.85527456,0.8845166,1.5977728
5747,0.310079,-0.49110055,0.29826933,0.57458186,0.8845166,1.8451856
5748,0.13247266,1.719101,0.70584494,1.8583663,0.7062888,1.2160345
5749,0.3706916,1.612894,-0.30585086,1.641637,0.7062888,0.8845166
5750,0.7618253,1.6245284,-1.1610463,1.9967777,0.7062888,1.5977728
5751,0.063749574,1.1217935,-0.007581532,1.1218191,0.7062888,1.8451856
5752,-0.5659728,0.094572544,1.8668911,1.8692851,1.5977728,1.2160345
5753,0.09581585,-0.01163435,0.8551954,0.85527456,1.5977728,0.8845166
5754,-0.75006425,-1.6245284,1.1610463,1.9967777,1.5977728,0.7062888
5755,-0.2045857,-0.5027349,1.1534648,1.258262,1.5977728,1.8451856
5756,0.019171473,0.59730744,0.7134265,0.9304588,1.8451856,1.2160345
5757,-0.2947644,0.49110055,-0.29826933,0.57458186,1.8451856,0.8845166
5758,-0.050705258,-1.1217935,0.007581532,1.1218191,1.8451856,0.7062888
5759,0.21537992,0.5027349,-1.1534648,1.258262,1.8451856,1.5977728
5760,0.5036067,0.771327,-1.4157922,1.6122695,0.6726592,0.2578418
5761,-0.37851536,0.39259425,-0.20996857,0.44521573,0.6726592,0.7802068
5762,-0.09022458,-0.6009289,0.93235576,1.1092353,0.6726592,1.2190347
5763,0.73640615,-0.05240032,0.07456505,0.09113584,0.6726592,2.4360516
5764,-0.49701387,-0.771327,1.4157922,1.6122695,0.2578418,0.6726592
5765,-0.21030033,-0.37873277,1.2058237,1.2639024,0.2578418,0.7802068
5766,-1.3986886,-1.3722559,2.3481479,2.7197213,0.2578418,1.2190347
5767,-0.5706681,-0.82372737,1.4903572,1.702848,0.2578418,2.4360516
5768,0.38580626,-0.39259425,0.20996857,0.44521573,0.7802068,0.6726592
5769,0.2185703,0.37873277,-1.2058237,1.2639024,0.7802068,0.2578418
5770,-0.41863438,-0.9935231,1.1423243,1.5139331,0.7802068,1.2190347
5771,0.35004106,-0.44499457,0.28453362,0.5281851,0.7802068,2.4360516
5772,0.10019086,0.6009289,-0.93235576,1.1092353,1.2190347,0.6726592
5773,1.3936619,1.3722559,-2.3481479,2.7197213,1.2190347,0.2578418
5774,0.41839463,0.9935231,-1.1423243,1.5139331,1.2190347,0.7802068
5775,0.023808438,0.54852855,-0.8577907,1.0181789,1.2190347,2.4360516
5776,-0.7089335,0.05240032,-0.07456505,0.09113584,2.4360516,0.6726592
5777,0.5723392,0.82372737,-1.4903572,1.702848,2.4360516,0.2578418
5778,-0.33240253,0.44499457,-0.28453362,0.5281851,2.4360516,0.7802068
5779,-0.020218901,-0.54852855,0.8577907,1.0181789,2.4360516,1.2190347
5780,-0.84458023,-1.8261244,1.3353411,2.2622702,4.416588,0.8748064
5781,0.088566,-0.57947135,-1.0706487,1.2174053,4.416588,2.1794512
5782,0.32535073,-0.8721881,-1.6607468,1.8758444,4.416588,1.1623662
5783,-0.36268437,-1.8126913,0.13121694,1.8174343,4.416588,7.849058
