,e62,dx,dy,r,m1,m2
1157,9.403845e-06,-1.8035047,-0.50451857,1.8727435,0.22063482,0.20216708
1158,9.403845e-06,-1.4810834,1.1101335,1.8509469,0.22063482,0.54668
1159,9.403845e-06,-0.44203854,-0.33748537,0.55614245,0.22063482,3.4840043
1160,9.403845e-06,-0.7288873,0.93364847,1.1844729,1.5285605,3.4814887
1161,0.0067770015,1.4639281,-1.8176391,2.333859,1.5285605,0.50546455
1162,9.403845e-06,-0.9584976,-0.30865312,1.0069679,1.5285605,0.74097705
1163,9.403845e-06,0.5933352,-1.2681572,1.4000962,1.5285605,2.017621
1164,9.403845e-06,0.7288873,-0.93364847,1.1844729,3.4814887,1.5285605
1165,0.058346797,2.1928153,-2.7512875,3.5182412,3.4814887,0.50546455
1166,9.403845e-06,-0.22961026,-1.2423016,1.2633425,3.4814887,0.74097705
1167,0.017313706,1.3222225,-2.2018056,2.5683107,3.4814887,2.017621
1168,0.9553425,-1.4639281,1.8176391,2.333859,0.50546455,1.5285605
1169,1.8192407,-2.1928153,2.7512875,3.5182412,0.50546455,3.4814887
1170,1.2742978,-2.4224257,1.508986,2.8539772,0.50546455,0.74097705
1171,9.403845e-06,-0.8705929,0.54948187,1.0294962,0.50546455,2.017621
1172,9.403845e-06,0.9584976,0.30865312,1.0069679,0.74097705,1.5285605
1173,9.403845e-06,0.22961026,1.2423016,1.2633425,0.74097705,3.4814887
1174,-0.015175921,2.4224257,-1.508986,2.8539772,0.74097705,0.50546455
1175,9.403845e-06,1.5518328,-0.9595041,1.824509,0.74097705,2.017621
1176,9.403845e-06,-0.5933352,1.2681572,1.4000962,2.017621,1.5285605
1177,1.0775727,-1.3222225,2.2018056,2.5683107,2.017621,3.4814887
1178,9.403845e-06,0.8705929,-0.54948187,1.0294962,2.017621,0.50546455
1179,9.403845e-06,-1.5518328,0.9595041,1.824509,2.017621,0.74097705
1180,0.43645188,-1.957402,0.3700757,1.9920789,3.539866,0.9530374
1181,1.1676968,-1.4286625,2.392579,2.7866666,3.539866,2.3017356
1182,9.403845e-06,0.062029123,1.2640686,1.2655896,3.539866,0.16827105
1183,0.7584568,-0.62105775,2.2936668,2.3762617,3.539866,0.42972234
1184,-0.03814901,1.957402,-0.3700757,1.9920789,0.9530374,3.539866
1185,0.42472228,0.52873945,2.0225034,2.0904748,0.9530374,2.3017356
1186,0.056592338,2.019431,0.8939929,2.2084668,0.9530374,0.16827105
1187,0.34936622,1.3363442,1.9235911,2.3422253,0.9530374,0.42972234
1188,0.033112362,1.4286625,-2.392579,2.7866666,2.3017356,3.539866
1189,-0.057138063,-0.52873945,-2.0225034,2.0904748,2.3017356,0.9530374
1190,9.403845e-06,1.4906917,-1.1285105,1.8696785,2.3017356,0.16827105
1191,9.403845e-06,0.8076048,-0.09891224,0.8136394,2.3017356,0.42972234
1192,9.403845e-06,-0.062029123,-1.2640686,1.2655896,0.16827105,3.539866
1193,0.16132712,-2.019431,-0.8939929,2.2084668,0.16827105,0.9530374
1194,9.403845e-06,-1.4906917,1.1285105,1.8696785,0.16827105,2.3017356
1195,9.403845e-06,-0.6830869,1.0295982,1.235589,0.16827105,0.42972234
1196,0.0052617528,0.62105775,-2.2936668,2.3762617,0.42972234,3.539866
1197,-0.056819025,-1.3363442,-1.9235911,2.3422253,0.42972234,0.9530374
1198,9.403845e-06,-0.8076048,0.09891224,0.8136394,0.42972234,2.3017356
1199,9.403845e-06,0.6830869,-1.0295982,1.235589,0.42972234,0.16827105
1200,9.403845e-06,-1.103204,-0.56615615,1.2399968,1.3728354,0.3006954
1201,9.403845e-06,-0.29338813,1.1565813,1.1932129,1.3728354,1.1358756
1202,9.403845e-06,0.16668701,-0.38241002,0.4171594,1.3728354,1.0091726
1203,9.403845e-06,-1.6629641,1.0533096,1.9684793,1.3728354,0.5856334
1204,9.403845e-06,1.103204,0.56615615,1.2399968,0.3006954,1.3728354
1205,9.403845e-06,0.8098159,1.7227374,1.9035825,0.3006954,1.1358756
1206,9.403845e-06,1.269891,0.18374616,1.2831157,0.3006954,1.0091726
1207,9.403845e-06,-0.5597601,1.6194657,1.7134762,0.3006954,0.5856334
1208,9.403845e-06,0.29338813,-1.1565813,1.1932129,1.1358756,1.3728354
1209,9.403845e-06,-0.8098159,-1.7227374,1.9035825,1.1358756,0.3006954
1210,9.403845e-06,0.46007514,-1.5389912,1.6062887,1.1358756,1.0091726
1211,9.403845e-06,-1.369576,-0.10327172,1.373464,1.1358756,0.5856334
1212,9.403845e-06,-0.16668701,0.38241002,0.4171594,1.0091726,1.3728354
1213,9.403845e-06,-1.269891,-0.18374616,1.2831157,1.0091726,0.3006954
1214,9.403845e-06,-0.46007514,1.5389912,1.6062887,1.0091726,1.1358756
1215,0.9369114,-1.8296511,1.4357195,2.3257072,1.0091726,0.5856334
1216,9.403845e-06,1.6629641,-1.0533096,1.9684793,0.5856334,1.3728354
1217,9.403845e-06,0.5597601,-1.6194657,1.7134762,0.5856334,0.3006954
1218,9.403845e-06,1.369576,0.10327172,1.373464,0.5856334,1.1358756
1219,-0.00704661,1.8296511,-1.4357195,2.3257072,0.5856334,1.0091726
1220,-0.11502723,-1.227601,-2.9884846,3.2307963,0.48803934,5.7261853
1221,-0.048118915,0.028868675,-3.505997,3.5061157,0.48803934,0.061341006
1222,0.08180792,1.6760216,-3.720139,4.0802555,0.48803934,0.22861233
1223,9.403845e-06,-0.24367428,-1.0299199,1.0583534,0.48803934,2.1925166
1224,0.519515,1.227601,2.9884846,3.2307963,5.7261853,0.48803934
1225,9.403845e-06,1.2564697,-0.5175122,1.3588727,5.7261853,0.061341006
1226,-0.06492037,2.9036226,-0.7316543,2.9943852,5.7261853,0.22861233
1227,0.23392633,0.9839268,1.9585648,2.191823,5.7261853,2.1925166
1228,1.2120982,-0.028868675,3.505997,3.5061157,0.061341006,0.48803934
1229,9.403845e-06,-1.2564697,0.5175122,1.3588727,0.061341006,5.7261853
1230,9.403845e-06,1.6471529,-0.2141421,1.6610146,0.061341006,0.22861233
1231,0.7886981,-0.27254295,2.476077,2.4910314,0.061341006,2.1925166
1232,2.083861,-1.6760216,3.720139,4.0802555,0.22861233,0.48803934
1233,1.1269217,-2.9036226,0.7316543,2.9943852,0.22861233,5.7261853
1234,9.403845e-06,-1.6471529,0.2141421,1.6610146,0.22861233,0.061341006
1235,1.647303,-1.9196959,2.6902192,3.3049223,0.22861233,2.1925166
1236,9.403845e-06,0.24367428,1.0299199,1.0583534,2.1925166,0.48803934
1237,-0.067165025,-0.9839268,-1.9585648,2.191823,2.1925166,5.7261853
1238,-0.026677022,0.27254295,-2.476077,2.4910314,2.1925166,0.061341006
1239,0.06630574,1.9196959,-2.6902192,3.3049223,2.1925166,0.22861233
1240,9.403845e-06,-1.1844177,1.506959,1.9167082,0.6444527,0.9721971
1241,9.403845e-06,0.038160086,-0.30384064,0.30622756,0.6444527,0.8467235
1242,0.9632626,-1.5921993,1.7229062,2.345955,0.6444527,0.6681329
1243,9.403845e-06,-0.37057543,1.6848959,1.7251668,0.6444527,3.441089
1244,9.403845e-06,1.1844177,-1.506959,1.9167082,0.9721971,0.6444527
1245,-0.000644569,1.2225778,-1.8107996,2.1848779,0.9721971,0.8467235
1246,9.403845e-06,-0.4077816,0.21594726,0.4614315,0.9721971,0.6681329
1247,9.403845e-06,0.8138423,0.17793685,0.8330671,0.9721971,3.441089
1248,9.403845e-06,-0.038160086,0.30384064,0.30622756,0.8467235,0.6444527
1249,0.8273804,-1.2225778,1.8107996,2.1848779,0.8467235,0.9721971
1250,1.1492217,-1.6303594,2.026747,2.6011102,0.8467235,0.6681329
1251,0.5812034,-0.4087355,1.9887365,2.030305,0.8467235,3.441089
1252,0.008092555,1.5921993,-1.7229062,2.345955,0.6681329,0.6444527
1253,9.403845e-06,0.4077816,-0.21594726,0.4614315,0.6681329,0.9721971
1254,0.016908955,1.6303594,-2.026747,2.6011102,0.6681329,0.8467235
1255,9.403845e-06,1.2216239,-0.038010404,1.2222152,0.6681329,3.441089
1256,9.403845e-06,0.37057543,-1.6848959,1.7251668,3.441089,0.6444527
1257,9.403845e-06,-0.8138423,-0.17793685,0.8330671,3.441089,0.9721971
1258,-0.017851595,0.4087355,-1.9887365,2.030305,3.441089,0.8467235
1259,9.403845e-06,-1.2216239,0.038010404,1.2222152,3.441089,0.6681329
1260,1.6895301,-1.3317719,3.3096194,3.56752,1.1237583,1.3365608
1261,0.5060436,0.38313317,2.1960335,2.229205,1.1237583,0.41482443
1262,9.403845e-06,0.42920327,1.5561363,1.6142415,1.1237583,1.4846201
1263,9.403845e-06,-1.0014387,1.5384636,1.8356878,1.1237583,0.80315125
1264,0.053525485,1.3317719,-3.3096194,3.56752,1.3365608,1.1237583
1265,-0.023132706,1.714905,-1.113586,2.0447428,1.3365608,0.41482443
1266,0.013281458,1.7609751,-1.753483,2.485103,1.3365608,1.4846201
1267,9.403845e-06,0.3303331,-1.7711558,1.8016973,1.3365608,0.80315125
1268,-0.05843027,-0.38313317,-2.1960335,2.229205,0.41482443,1.1237583
1269,0.72098964,-1.714905,1.113586,2.0447428,0.41482443,1.3365608
1270,9.403845e-06,0.0460701,-0.6398972,0.6415535,0.41482443,1.4846201
1271,9.403845e-06,-1.3845719,-0.6575699,1.5327874,0.41482443,0.80315125
1272,9.403845e-06,-0.42920327,-1.5561363,1.6142415,1.4846201,1.1237583
1273,1.0573658,-1.7609751,1.753483,2.485103,1.4846201,1.3365608
1274,9.403845e-06,-0.0460701,0.6398972,0.6415535,1.4846201,0.41482443
1275,9.403845e-06,-1.430642,-0.017672658,1.4307511,1.4846201,0.80315125
1276,9.403845e-06,1.0014387,-1.5384636,1.8356878,0.80315125,1.1237583
1277,9.403845e-06,-0.3303331,1.7711558,1.8016973,0.80315125,1.3365608
1278,9.403845e-06,1.3845719,0.6575699,1.5327874,0.80315125,0.41482443
1279,9.403845e-06,1.430642,0.017672658,1.4307511,0.80315125,1.4846201
1280,9.403845e-06,-1.109087,-1.3382189,1.7380748,1.3705436,0.24161331
1281,9.403845e-06,1.2359967,-1.5158191,1.9558618,1.3705436,0.27777073
1282,-0.01688455,0.60691255,-1.9247131,2.0181336,1.3705436,0.3329749
1283,-0.019088142,0.55867344,-1.9512223,2.0296266,1.3705436,1.421024
1284,9.403845e-06,1.109087,1.3382189,1.7380748,0.24161331,1.3705436
1285,-0.07744409,2.3450837,-0.17760015,2.3517992,0.24161331,0.27777073
1286,9.403845e-06,1.7159996,-0.5864942,1.8134581,0.24161331,0.3329749
1287,9.403845e-06,1.6677605,-0.6130034,1.7768506,0.24161331,1.421024
1288,9.403845e-06,-1.2359967,1.5158191,1.9558618,0.27777073,1.3705436
1289,0.6152549,-2.3450837,0.17760015,2.3517992,0.27777073,0.24161331
1290,9.403845e-06,-0.6290841,-0.40889406,0.7502941,0.27777073,0.3329749
1291,9.403845e-06,-0.6773232,-0.43540323,0.8051973,0.27777073,1.421024
1292,0.62124157,-0.60691255,1.9247131,2.0181336,0.3329749,1.3705436
1293,9.403845e-06,-1.7159996,0.5864942,1.8134581,0.3329749,0.24161331
1294,9.403845e-06,0.6290841,0.40889406,0.7502941,0.3329749,0.27777073
1295,9.403845e-06,-0.048239112,-0.026509166,0.055043146,0.3329749,1.421024
1296,0.6100444,-0.55867344,1.9512223,2.0296266,1.421024,1.3705436
1297,9.403845e-06,-1.6677605,0.6130034,1.7768506,1.421024,0.24161331
1298,9.403845e-06,0.6773232,0.43540323,0.8051973,1.421024,0.27777073
1299,9.403845e-06,0.048239112,0.026509166,0.055043146,1.421024,0.3329749
1300,-0.073629916,2.6681943,-0.2543279,2.6802878,2.6014657,1.126273
1301,-0.091773786,3.379087,0.045369744,3.3793914,2.6014657,3.4862952
1302,9.403845e-06,1.7871487,0.74417853,1.9358983,2.6014657,0.33335793
1303,-0.061582033,2.5240445,0.43395448,2.5610774,2.6014657,0.6271901
1304,0.78732365,-2.6681943,0.2543279,2.6802878,1.126273,2.6014657
1305,9.403845e-06,0.71089274,0.29969764,0.7714837,1.126273,3.4862952
1306,9.403845e-06,-0.8810457,0.9985064,1.3316368,1.126273,0.33335793
1307,9.403845e-06,-0.14414981,0.6882824,0.7032153,1.126273,0.6271901
1308,0.910898,-3.379087,-0.045369744,3.3793914,3.4862952,2.6014657
1309,9.403845e-06,-0.71089274,-0.29969764,0.7714837,3.4862952,1.126273
1310,9.403845e-06,-1.5919385,0.6988088,1.7385632,3.4862952,0.33335793
1311,9.403845e-06,-0.8550426,0.38858473,0.9391996,3.4862952,0.6271901
1312,9.403845e-06,-1.7871487,-0.74417853,1.9358983,0.33335793,2.6014657
1313,9.403845e-06,0.8810457,-0.9985064,1.3316368,0.33335793,1.126273
1314,9.403845e-06,1.5919385,-0.6988088,1.7385632,0.33335793,3.4862952
1315,9.403845e-06,0.7368959,-0.31022406,0.79953396,0.33335793,0.6271901
1316,0.42450532,-2.5240445,-0.43395448,2.5610774,0.6271901,2.6014657
1317,9.403845e-06,0.14414981,-0.6882824,0.7032153,0.6271901,1.126273
1318,9.403845e-06,0.8550426,-0.38858473,0.9391996,0.6271901,3.4862952
1319,9.403845e-06,-0.7368959,0.31022406,0.79953396,0.6271901,0.33335793
1320,9.403845e-06,-1.8875612,0.50906914,1.9550035,2.342802,0.13760094
1321,9.403845e-06,-0.14354089,-1.1392436,1.1482508,2.342802,0.9035381
1322,9.403845e-06,1.069478,-1.304837,1.6871226,2.342802,3.5824807
1323,9.403845e-06,-0.56516707,0.3014614,0.640541,2.342802,0.63607097
1324,9.403845e-06,1.8875612,-0.50906914,1.9550035,0.13760094,2.342802
1325,0.007810441,1.7440203,-1.6483127,2.399696,0.13760094,0.9035381
1326,-0.008381932,2.9570394,-1.8139061,3.4690542,0.13760094,3.5824807
1327,9.403845e-06,1.3223941,-0.20760773,1.3385915,0.13760094,0.63607097
1328,9.403845e-06,0.14354089,1.1392436,1.1482508,0.9035381,2.342802
1329,0.99611807,-1.7440203,1.6483127,2.399696,0.9035381,0.13760094
1330,9.403845e-06,1.2130189,-0.16559339,1.2242695,0.9035381,3.5824807
1331,9.403845e-06,-0.4216262,1.440705,1.5011327,0.9035381,0.63607097
1332,9.403845e-06,-1.069478,1.304837,1.6871226,3.5824807,2.342802
1333,1.5620778,-2.9570394,1.8139061,3.4690542,3.5824807,0.13760094
1334,9.403845e-06,-1.2130189,0.16559339,1.2242695,3.5824807,0.9035381
1335,0.86236393,-1.6346452,1.6062983,2.2917807,3.5824807,0.63607097
1336,9.403845e-06,0.56516707,-0.3014614,0.640541,0.63607097,2.342802
1337,9.403845e-06,-1.3223941,0.20760773,1.3385915,0.63607097,0.13760094
1338,9.403845e-06,0.4216262,-1.440705,1.5011327,0.63607097,0.9035381
1339,0.002871557,1.6346452,-1.6062983,2.2917807,0.63607097,3.5824807
1340,9.403845e-06,1.2249453,0.28164363,1.2569066,1.1835717,0.4887274
1341,9.266611e-05,1.1944432,-1.5695075,1.9723206,1.1835717,2.0450718
1342,-0.06822589,2.0867317,-0.04388833,2.0871933,1.1835717,0.55113965
1343,9.403845e-06,1.5357162,-0.24668074,1.555402,1.1835717,1.3225629
1344,9.403845e-06,-1.2249453,-0.28164363,1.2569066,0.4887274,1.1835717
1345,9.403845e-06,-0.03050214,-1.8511511,1.8514024,0.4887274,2.0450718
1346,9.403845e-06,0.8617865,-0.32553196,0.92122036,0.4887274,0.55113965
1347,9.403845e-06,0.31077087,-0.52832437,0.61294794,0.4887274,1.3225629
1348,-0.0007277202,-1.1944432,1.5695075,1.9723206,2.0450718,1.1835717
1349,9.403845e-06,0.03050214,1.8511511,1.8514024,2.0450718,0.4887274
1350,9.403845e-06,0.8922886,1.5256191,1.7673972,2.0450718,0.55113965
1351,9.403845e-06,0.341273,1.3228267,1.3661398,2.0450718,1.3225629
1352,0.44705242,-2.0867317,0.04388833,2.0871933,0.55113965,1.1835717
1353,9.403845e-06,-0.8617865,0.32553196,0.92122036,0.55113965,0.4887274
1354,9.403845e-06,-0.8922886,-1.5256191,1.7673972,0.55113965,2.0450718
1355,9.403845e-06,-0.5510156,-0.2027924,0.5871482,0.55113965,1.3225629
1356,9.403845e-06,-1.5357162,0.24668074,1.555402,1.3225629,1.1835717
1357,9.403845e-06,-0.31077087,0.52832437,0.61294794,1.3225629,0.4887274
1358,9.403845e-06,-0.341273,-1.3228267,1.3661398,1.3225629,2.0450718
1359,9.403845e-06,0.5510156,0.2027924,0.5871482,1.3225629,0.55113965
1360,9.403845e-06,-1.0587685,-0.06805897,1.0609537,4.2027383,0.58145905
1361,9.403845e-06,0.051534653,0.3174634,0.32161906,4.2027383,1.6360457
1362,9.403845e-06,0.5638137,-1.6201675,1.7154675,4.2027383,0.22355892
1363,9.403845e-06,-0.019493103,-0.535131,0.53548586,4.2027383,3.453602
1364,9.403845e-06,1.0587685,0.06805897,1.0609537,0.58145905,4.2027383
1365,9.403845e-06,1.1103032,0.38552237,1.17533,0.58145905,1.6360457
1366,0.00047391112,1.6225822,-1.5521085,2.2453983,0.58145905,0.22355892
1367,9.403845e-06,1.0392754,-0.467072,1.1394075,0.58145905,3.453602
1368,9.403845e-06,-0.051534653,-0.3174634,0.32161906,1.6360457,4.2027383
1369,9.403845e-06,-1.1103032,-0.38552237,1.17533,1.6360457,0.58145905
1370,-0.024689443,0.51227903,-1.9376309,2.0042064,1.6360457,0.22355892
1371,9.403845e-06,-0.071027756,-0.8525944,0.85554785,1.6360457,3.453602
1372,9.403845e-06,-0.5638137,1.6201675,1.7154675,0.22355892,4.2027383
1373,0.88917816,-1.6225822,1.5521085,2.2453983,0.22355892,0.58145905
1374,0.5930925,-0.51227903,1.9376309,2.0042064,0.22355892,1.6360457
1375,9.403845e-06,-0.5833068,1.0850365,1.2318892,0.22355892,3.453602
1376,9.403845e-06,0.019493103,0.535131,0.53548586,3.453602,4.2027383
1377,9.403845e-06,-1.0392754,0.467072,1.1394075,3.453602,0.58145905
1378,9.403845e-06,0.071027756,0.8525944,0.85554785,3.453602,1.6360457
1379,9.403845e-06,0.5833068,-1.0850365,1.2318892,3.453602,0.22355892
1380,9.403845e-06,0.22005492,1.8368269,1.8499614,0.32734767,8.637988
1381,9.403845e-06,0.7643899,-1.3782898,1.576063,0.32734767,4.1122656
1382,0.025403623,1.8571289,0.7173809,1.9908699,0.32734767,2.0895855
1383,0.07274753,1.8502698,0.99488294,2.1007833,0.32734767,0.19948636
1384,9.403845e-06,-0.22005492,-1.8368269,1.8499614,8.637988,0.32734767
1385,-0.12081633,0.54433495,-3.2151167,3.2608707,8.637988,4.1122656
1386,0.0015293865,1.6370739,-1.119446,1.9832222,8.637988,2.0895855
1387,9.403845e-06,1.6302149,-0.841944,1.8347944,8.637988,0.19948636
1388,9.403845e-06,-0.7643899,1.3782898,1.576063,4.1122656,0.32734767
1389,1.1484768,-0.54433495,3.2151167,3.2608707,4.1122656,8.637988
1390,0.31125984,1.0927389,2.0956707,2.3634539,4.1122656,2.0895855
1391,0.39097542,1.08588,2.3731728,2.6098053,4.1122656,0.19948636
1392,0.012686549,-1.8571289,-0.7173809,1.9908699,2.0895855,0.32734767
1393,-0.0017240966,-1.6370739,1.119446,1.9832222,2.0895855,8.637988
1394,-0.069022216,-1.0927389,-2.0956707,2.3634539,2.0895855,4.1122656
1395,9.403845e-06,-0.006858945,0.27750206,0.27758682,2.0895855,0.19948636
1396,0.111265615,-1.8502698,-0.99488294,2.1007833,0.19948636,0.32734767
1397,9.403845e-06,-1.6302149,0.841944,1.8347944,0.19948636,8.637988
1398,-0.08778109,-1.08588,-2.3731728,2.6098053,0.19948636,4.1122656
1399,9.403845e-06,0.006858945,-0.27750206,0.27758682,0.19948636,2.0895855
1400,9.403845e-06,0.47324276,-1.4035473,1.4811832,1.3723407,0.41934633
1401,9.403845e-06,-0.49550366,-1.0567048,1.1671114,1.3723407,0.17096359
1402,9.403845e-06,0.6481459,-0.6494951,0.9175713,1.3723407,3.7892196
1403,9.403845e-06,0.68516874,-0.6012845,0.9115916,1.3723407,0.8146024
1404,9.403845e-06,-0.47324276,1.4035473,1.4811832,0.41934633,1.3723407
1405,9.403845e-06,-0.9687464,0.34684253,1.0289652,0.41934633,0.17096359
1406,9.403845e-06,0.17490315,0.75405216,0.7740709,0.41934633,3.7892196
1407,9.403845e-06,0.21192598,0.8022628,0.829782,0.41934633,0.8146024
1408,9.403845e-06,0.49550366,1.0567048,1.1671114,0.17096359,1.3723407
1409,9.403845e-06,0.9687464,-0.34684253,1.0289652,0.17096359,0.41934633
1410,9.403845e-06,1.1436496,0.40720963,1.2139827,0.17096359,3.7892196
1411,9.403845e-06,1.1806724,0.45542026,1.2654623,0.17096359,0.8146024
1412,9.403845e-06,-0.6481459,0.6494951,0.9175713,3.7892196,1.3723407
1413,9.403845e-06,-0.17490315,-0.75405216,0.7740709,3.7892196,0.41934633
1414,9.403845e-06,-1.1436496,-0.40720963,1.2139827,3.7892196,0.17096359
1415,9.403845e-06,0.03702283,0.04821062,0.06078613,3.7892196,0.8146024
1416,9.403845e-06,-0.68516874,0.6012845,0.9115916,0.8146024,1.3723407
1417,9.403845e-06,-0.21192598,-0.8022628,0.829782,0.8146024,0.41934633
1418,9.403845e-06,-1.1806724,-0.45542026,1.2654623,0.8146024,0.17096359
1419,9.403845e-06,-0.03702283,-0.04821062,0.06078613,0.8146024,3.7892196
1420,9.403845e-06,0.27816534,0.25679636,0.3785767,0.85685253,0.4677238
1421,0.0016017231,2.1220858,0.5655205,2.196147,0.85685253,5.1457434
1422,9.403845e-06,0.63137865,-1.1475258,1.3097535,0.85685253,1.3275049
1423,9.403845e-06,0.41815186,-1.0819688,1.15996,0.85685253,1.1912408
1424,9.403845e-06,-0.27816534,-0.25679636,0.3785767,0.4677238,0.85685253
1425,9.403845e-06,1.8439205,0.30872416,1.8695865,0.4677238,5.1457434
1426,9.403845e-06,0.3532133,-1.4043221,1.4480609,0.4677238,1.3275049
1427,9.403845e-06,0.13998652,-1.3387651,1.346064,0.4677238,1.1912408
1428,0.21369338,-2.1220858,-0.5655205,2.196147,5.1457434,0.85685253
1429,9.403845e-06,-1.8439205,-0.30872416,1.8695865,5.1457434,0.4677238
1430,0.034778718,-1.4907072,-1.7130463,2.2708447,5.1457434,1.3275049
1431,0.07679244,-1.703934,-1.6474893,2.37015,5.1457434,1.1912408
1432,9.403845e-06,-0.63137865,1.1475258,1.3097535,1.3275049,0.85685253
1433,9.403845e-06,-0.3532133,1.4043221,1.4480609,1.3275049,0.4677238
1434,0.26161957,1.4907072,1.7130463,2.2708447,1.3275049,5.1457434
1435,9.403845e-06,-0.2132268,0.065557,0.22307709,1.3275049,1.1912408
1436,9.403845e-06,-0.41815186,1.0819688,1.15996,1.1912408,0.85685253
1437,9.403845e-06,-0.13998652,1.3387651,1.346064,1.1912408,0.4677238
1438,0.22647952,1.703934,1.6474893,2.37015,1.1912408,5.1457434
1439,9.403845e-06,0.2132268,-0.065557,0.22307709,1.1912408,1.3275049
1440,9.403845e-06,-1.4663259,0.35285282,1.5081832,0.27026927,0.33093917
1441,9.403845e-06,-0.72349703,0.87173414,1.1328585,0.27026927,0.36754322
1442,1.4351832,-1.6944159,2.50476,3.0240483,0.27026927,1.2985804
1443,9.403845e-06,0.62790537,1.163708,1.3223015,0.27026927,3.0348642
1444,9.403845e-06,1.4663259,-0.35285282,1.5081832,0.33093917,0.27026927
1445,9.403845e-06,0.7428289,0.5188813,0.9061085,0.33093917,0.36754322
1446,0.60602546,-0.22809005,2.1519072,2.1639614,0.33093917,1.2985804
1447,0.041727282,2.0942314,0.81085515,2.2457273,0.33093917,3.0348642
1448,9.403845e-06,0.72349703,-0.87173414,1.1328585,0.36754322,0.27026927
1449,9.403845e-06,-0.7428289,-0.5188813,0.9061085,0.36754322,0.33093917
1450,9.403845e-06,-0.97091895,1.6330259,1.8998572,0.36754322,1.2985804
1451,9.403845e-06,1.3514024,0.29197383,1.3825835,0.36754322,3.0348642
1452,0.049066965,1.6944159,-2.50476,3.0240483,1.2985804,0.27026927
1453,-0.025734916,0.22809005,-2.1519072,2.1639614,1.2985804,0.33093917
1454,9.403845e-06,0.97091895,-1.6330259,1.8998572,1.2985804,0.36754322
1455,-0.02347958,2.3223214,-1.341052,2.6817153,1.2985804,3.0348642
1456,9.403845e-06,-0.62790537,-1.163708,1.3223015,3.0348642,0.27026927
1457,0.15456924,-2.0942314,-0.81085515,2.2457273,3.0348642,0.33093917
1458,9.403845e-06,-1.3514024,-0.29197383,1.3825835,3.0348642,0.36754322
1459,1.0907906,-2.3223214,1.341052,2.6817153,3.0348642,1.2985804
1460,-0.10174459,-1.3213425,-2.7179127,3.0220847,0.3643905,0.071915485
1461,0.28167748,-2.048853,-0.38945818,2.0855398,0.3643905,0.649697
1462,9.403845e-06,-1.0314648,-0.38140142,1.0997212,0.3643905,2.9113379
1463,9.403845e-06,-1.4474444,-1.1443204,1.8451462,0.3643905,4.9068966
1464,0.65540063,1.3213425,2.7179127,3.0220847,0.071915485,0.3643905
1465,0.89221054,-0.7275104,2.3284545,2.4394612,0.071915485,0.649697
1466,0.5839311,0.28987765,2.3365111,2.3544242,0.071915485,2.9113379
1467,9.403845e-06,-0.12610197,1.5735922,1.5786369,0.071915485,4.9068966
1468,-0.025347944,2.048853,0.38945818,2.0855398,0.649697,0.3643905
1469,0.012898726,0.7275104,-2.3284545,2.4394612,0.649697,0.071915485
1470,9.403845e-06,1.0173881,0.00805676,1.01742,0.649697,2.9113379
1471,9.403845e-06,0.6014084,-0.7548622,0.96514714,0.649697,4.9068966
1472,9.403845e-06,1.0314648,0.38140142,1.0997212,2.9113379,0.3643905
1473,-0.047849126,-0.28987765,-2.3365111,2.3544242,2.9113379,0.071915485
1474,9.403845e-06,-1.0173881,-0.00805676,1.01742,2.9113379,0.649697
1475,9.403845e-06,-0.41597962,-0.76291895,0.8689559,2.9113379,4.9068966
1476,9.403845e-06,1.4474444,1.1443204,1.8451462,4.9068966,0.3643905
1477,9.403845e-06,0.12610197,-1.5735922,1.5786369,4.9068966,0.071915485
1478,9.403845e-06,-0.6014084,0.7548622,0.96514714,4.9068966,0.649697
1479,9.403845e-06,0.41597962,0.76291895,0.8689559,4.9068966,2.9113379
1480,-0.08038146,-1.6417325,-2.964004,3.3883042,2.4836721,4.207098
1481,-0.002366664,1.3007689,-1.5626605,2.0332012,2.4836721,0.14396222
1482,-0.0023984509,0.53070736,-2.6449184,2.6976366,2.4836721,0.3256713
1483,9.403845e-06,-1.209454,-1.5581849,1.9724907,2.4836721,1.7308083
1484,0.52119446,1.6417325,2.964004,3.3883042,4.207098,2.4836721
1485,0.03808332,2.9425013,1.4013435,3.259153,4.207098,0.14396222
1486,-0.044147573,2.1724398,0.31908536,2.1957483,4.207098,0.3256713
1487,9.403845e-06,0.4322784,1.405819,1.4707793,4.207098,1.7308083
1488,0.72716933,-1.3007689,1.5626605,2.0332012,0.14396222,2.4836721
1489,0.28578815,-2.9425013,-1.4013435,3.259153,0.14396222,4.207098
1490,9.403845e-06,-0.7700615,-1.0822581,1.328261,0.14396222,0.3256713
1491,0.6110818,-2.510223,0.0044755936,2.510227,0.14396222,1.7308083
1492,0.9754239,-0.53070736,2.6449184,2.6976366,0.3256713,2.4836721
1493,0.3408468,-2.1724398,-0.31908536,2.1957483,0.3256713,4.207098
1494,9.403845e-06,0.7700615,1.0822581,1.328261,0.3256713,0.14396222
1495,0.72140324,-1.7401614,1.0867337,2.0516217,0.3256713,1.7308083
1496,9.403845e-06,1.209454,1.5581849,1.9724907,1.7308083,2.4836721
1497,9.403845e-06,-0.4322784,-1.405819,1.4707793,1.7308083,4.207098
1498,-0.083501995,2.510223,-0.0044755936,2.510227,1.7308083,0.14396222
