,e35,dx,dy,r,m1,m2
77,0.020004876,-0.14163315,-0.48980188,0.50986844,1.4250805,0.47495693
78,0.035056718,-0.9291391,-2.6062937,2.7669597,0.952377,6.3504725
79,0.1488149,-1.7072442,-1.2119377,2.0936751,0.952377,1.4250805
80,0.020607274,-1.8488773,-1.7017395,2.51282,0.952377,0.47495693
81,-0.8298147,0.91973823,-0.904554,1.2900141,0.47495693,6.3504725
82,-0.011367768,0.14163315,0.48980188,0.50986844,0.47495693,1.4250805
83,-0.059651982,1.8488773,1.7017395,2.51282,0.47495693,0.952377
84,0.20770603,-1.3505073,-0.09225317,1.3536545,0.4922053,0.7701323
85,0.107545465,-0.4023881,-1.2013478,1.2669462,0.4922053,4.0518627
86,0.115157805,-0.5403559,-0.72796607,0.90659755,0.4922053,1.1570624
87,-0.13332126,1.3505073,0.09225317,1.3536545,0.7701323,0.4922053
88,-0.39047012,0.94811916,-1.1090946,1.4591165,0.7701323,4.0518627
89,-0.2279273,0.8101513,-0.6357129,1.0297941,0.7701323,1.1570624
90,-0.0034346767,0.4023881,1.2013478,1.2669462,4.0518627,0.4922053
91,0.005194527,-0.94811916,1.1090946,1.4591165,4.0518627,0.7701323
92,0.0009940272,-0.13796785,0.47338176,0.49307752,4.0518627,1.1570624
93,-0.028572895,0.5403559,0.72796607,0.90659755,1.1570624,0.4922053
94,0.077682815,-0.8101513,0.6357129,1.0297941,1.1570624,0.7701323
95,-0.19383614,0.13796785,-0.47338176,0.49307752,1.1570624,4.0518627
96,-0.0139284935,0.832959,0.9666953,1.2760566,0.9860126,0.23974061
97,-0.4843007,0.7746873,0.38123298,0.86341125,0.9860126,1.330201
98,-0.65819824,0.12958121,0.41277742,0.432639,0.9860126,12.081062
99,0.07211324,-0.832959,-0.9666953,1.2760566,0.23974061,0.9860126
100,0.08533489,-0.058271676,-0.58546233,0.5883551,0.23974061,1.330201
101,2.677386,-0.7033778,-0.5539179,0.89530176,0.23974061,12.081062
102,0.35746148,-0.7746873,-0.38123298,0.86341125,1.330201,0.9860126
103,-0.00012153294,0.058271676,0.58546233,0.5883551,1.330201,0.23974061
104,6.022335,-0.6451061,0.031544447,0.6458768,1.330201,12.081062
105,0.041443937,-0.12958121,-0.41277742,0.432639,12.081062,0.9860126
106,-0.05130382,0.7033778,0.5539179,0.89530176,12.081062,0.23974061
107,-0.7207712,0.6451061,-0.031544447,0.6458768,12.081062,1.330201
108,-0.0001129515,-0.78858614,1.5047265,1.6988437,6.958758,1.6743594
109,0.46342677,-0.17090487,0.18839705,0.2543657,6.958758,1.2551873
110,0.0030522193,-0.031033993,0.46587473,0.46690726,6.958758,0.60428035
111,-0.27186152,0.78858614,-1.5047265,1.6988437,1.6743594,6.958758
112,-0.049704626,0.61768126,-1.3163295,1.4540473,1.6743594,1.2551873
113,-0.057681434,0.75755215,-1.0388519,1.2857287,1.6743594,0.60428035
114,-4.939843,0.17090487,-0.18839705,0.2543657,1.2551873,6.958758
115,-0.0017378833,-0.61768126,1.3163295,1.4540473,1.2551873,1.6743594
116,-0.02209862,0.13987088,0.27747768,0.31073737,1.2551873,0.60428035
117,0.03959015,0.031033993,-0.46587473,0.46690726,0.60428035,6.958758
118,0.0098206205,-0.75755215,1.0388519,1.2857287,0.60428035,1.6743594
119,0.21203914,-0.13987088,-0.27747768,0.31073737,0.60428035,1.2551873
120,-0.26425648,1.3499432,0.74115705,1.5400195,0.8543699,1.3936493
121,-0.09058989,1.9164168,1.1119171,2.215629,0.8543699,0.72276914
122,-0.31409588,3.624544,1.1256323,3.7953086,0.8543699,3.2225099
123,0.15464619,-1.3499432,-0.74115705,1.5400195,1.3936493,0.8543699
124,-0.27042967,0.5664736,0.37076008,0.6770195,1.3936493,0.72276914
125,-0.5264224,2.2746007,0.38447523,2.306866,1.3936493,3.2225099
126,0.10008091,-1.9164168,-1.1119171,2.215629,0.72276914,0.8543699
127,0.49063426,-0.5664736,-0.37076008,0.6770195,0.72276914,1.3936493
128,-0.6751081,1.7081271,0.013715148,1.7081822,0.72276914,3.2225099
129,0.08264813,-3.624544,-1.1256323,3.7953086,3.2225099,0.8543699
130,0.217772,-2.2746007,-0.38447523,2.306866,3.2225099,1.3936493
131,0.15553215,-1.7081271,-0.013715148,1.7081822,3.2225099,0.72276914
132,-0.14087868,4.8151083,-0.20073694,4.8192906,0.45764127,1.9650052
133,-0.014518054,1.2655889,-1.9474885,2.3225906,0.45764127,0.29115927
134,-0.09050669,4.5282335,-0.5205278,4.558053,0.45764127,1.1485648
135,0.029224625,-4.8151083,0.20073694,4.8192906,1.9650052,0.45764127
136,0.023464508,-3.549519,-1.7467517,3.9560368,1.9650052,0.29115927
137,0.34112987,-0.28687477,-0.31979084,0.42960832,1.9650052,1.1485648
138,-0.0003773897,-1.2655889,1.9474885,2.3225906,0.29115927,0.45764127
139,-0.1625084,3.549519,1.7467517,3.9560368,0.29115927,1.9650052
140,-0.11352546,3.2626443,1.4269608,3.5610483,0.29115927,1.1485648
141,0.028049434,-4.5282335,0.5205278,4.558053,1.1485648,0.45764127
142,-0.4895758,0.28687477,0.31979084,0.42960832,1.1485648,1.9650052
143,0.028095612,-3.2626443,-1.4269608,3.5610483,1.1485648,0.29115927
144,-0.32485846,1.072997,0.670915,1.2654839,0.96790224,1.5809152
145,-0.03049678,1.9945126,1.1109731,2.2830553,0.96790224,0.23511751
146,0.00012194365,0.060297474,0.5245396,0.5279939,0.96790224,2.7006536
147,0.18989623,-1.072997,-0.670915,1.2654839,1.5809152,0.96790224
148,-0.07665363,0.9215155,0.4400581,1.0211964,1.5809152,0.23511751
149,0.99112076,-1.0126995,-0.14637543,1.0232233,1.5809152,2.7006536
150,0.11350615,-1.9945126,-1.1109731,2.2830553,0.23511751,0.96790224
151,0.4893889,-0.9215155,-0.4400581,1.0211964,0.23511751,1.5809152
152,0.46296242,-1.9342151,-0.58643353,2.021161,0.23511751,2.7006536
153,0.0636039,-0.060297474,-0.5245396,0.5279939,2.7006536,0.96790224
154,-0.5644461,1.0126995,0.14637543,1.0232233,2.7006536,1.5809152
155,-0.043811683,1.9342151,0.58643353,2.021161,2.7006536,0.23511751
156,0.06320091,-1.525357,-2.488126,2.918473,1.5937185,3.4308121
157,0.028849041,-1.2853986,-2.3161628,2.6489356,1.5937185,1.8421779
158,0.116773866,-0.45922375,-1.9717712,2.0245414,1.5937185,6.1778803
159,-0.009382377,1.525357,2.488126,2.918473,3.4308121,1.5937185
160,-1.3590633,0.2399584,0.17196321,0.29521412,3.4308121,1.8421779
161,-1.6361741,1.0661333,0.5163548,1.1845938,3.4308121,6.1778803
162,-0.008829352,1.2853986,2.3161628,2.6489356,1.8421779,1.5937185
163,2.4657044,-0.2399584,-0.17196321,0.29521412,1.8421779,3.4308121
164,-2.34613,0.82617486,0.34439158,0.8950813,1.8421779,6.1778803
165,-0.003038437,0.45922375,1.9717712,2.0245414,6.1778803,1.5937185
166,0.8714569,-1.0661333,-0.5163548,1.1845938,6.1778803,3.4308121
167,0.69102424,-0.82617486,-0.34439158,0.8950813,6.1778803,1.8421779
168,-0.09617141,1.6872613,-0.6150708,1.7958739,1.9493461,0.5641592
169,-0.22365743,1.5348871,-2.0798101,2.5848575,1.9493461,4.82887
170,0.14927766,-0.36724553,-0.45024776,0.581027,1.9493461,0.8724275
171,0.2952432,-1.6872613,0.6150708,1.7958739,0.5641592,1.9493461
172,0.13674963,-0.15237439,-1.4647394,1.4726437,0.5641592,4.82887
173,0.15036517,-2.054507,0.16482306,2.0611079,0.5641592,0.8724275
174,0.0052731996,-1.5348871,2.0798101,2.5848575,4.82887,1.9493461
175,-0.00028876308,0.15237439,1.4647394,1.4726437,4.82887,0.5641592
176,0.026790334,-1.9021325,1.6295625,2.5047119,4.82887,0.8724275
177,-0.22880296,0.36724553,0.45024776,0.581027,0.8724275,1.9493461
178,-0.10005198,2.054507,-0.16482306,2.0611079,0.8724275,0.5641592
179,-0.36556134,1.9021325,-1.6295625,2.5047119,0.8724275,4.82887
180,0.27791762,-0.10244182,-0.28582078,0.3036245,1.4242606,1.7699444
181,0.13928021,-0.5667652,-0.68032986,0.88547814,1.4242606,1.1332487
182,-0.0012157643,-1.0576956,1.3803802,1.7390139,1.4242606,0.055375602
183,-0.098696,0.10244182,0.28582078,0.3036245,1.7699444,1.4242606
184,0.31233773,-0.4643234,-0.39450908,0.60928947,1.7699444,1.1332487
185,-0.0015937869,-0.9552538,1.6662009,1.9206079,1.7699444,0.055375602
186,-0.12062655,0.5667652,0.68032986,0.88547814,1.1332487,1.4242606
187,-0.50692874,0.4643234,0.39450908,0.60928947,1.1332487,1.7699444
188,-0.0015330954,-0.49093038,2.06071,2.118381,1.1332487,0.055375602
189,-0.10390024,1.0576956,-1.3803802,1.7390139,0.055375602,1.4242606
190,-0.08094395,0.9552538,-1.6662009,1.9206079,0.055375602,1.7699444
191,-0.0007088855,0.49093038,-2.06071,2.118381,0.055375602,1.1332487
192,0.0045925565,-0.40426815,-2.3854246,2.4194386,1.3200021,0.5790679
193,0.0024906923,1.1330457,-7.0879173,7.177908,1.3200021,0.35148883
194,-0.52238464,0.87445396,-0.35356736,0.9432283,1.3200021,1.6835762
195,-0.0012825315,0.40426815,2.3854246,2.4194386,0.5790679,1.3200021
196,-0.0078192735,1.5373139,-4.7024927,4.9474006,0.5790679,0.35148883
197,-0.011894251,1.278722,2.0318575,2.4007447,0.5790679,1.6835762
198,-0.00068384345,-1.1330457,7.0879173,7.177908,0.35148883,1.3200021
199,-0.001887416,-1.5373139,4.7024927,4.9474006,0.35148883,0.5790679
200,-0.00030854833,-0.25859177,6.73435,6.739313,0.35148883,1.6835762
201,0.3667266,-0.87445396,0.35356736,0.9432283,1.6835762,1.3200021
202,0.009545913,-1.278722,-2.0318575,2.4007447,1.6835762,0.5790679
203,0.00090834405,0.25859177,-6.73435,6.739313,1.6835762,0.35148883
204,0.04678728,-0.08459234,-0.3269236,0.33769056,1.252656,0.7124231
205,6.0951,-0.12615031,0.06447995,0.14167415,1.252656,3.6726844
206,6.033209,-0.116521895,-0.23561668,0.26285467,1.252656,12.8450985
207,-0.015226916,0.08459234,0.3269236,0.33769056,0.7124231,1.252656
208,0.014967434,-0.041557968,0.39140356,0.3936036,0.7124231,3.6726844
209,14.417674,-0.031929553,0.091306925,0.09672875,0.7124231,12.8450985
210,-2.2164102,0.12615031,-0.06447995,0.14167415,3.6726844,1.252656
211,0.044757225,0.041557968,-0.39140356,0.3936036,3.6726844,0.7124231
212,-0.49607122,0.009628415,-0.30009663,0.30025107,3.6726844,12.8450985
213,-0.1803349,0.116521895,0.23561668,0.26285467,12.8450985,1.252656
214,-0.4578972,0.031929553,-0.091306925,0.09672875,12.8450985,0.7124231
215,-0.0034180805,-0.009628415,0.30009663,0.30025107,12.8450985,3.6726844
216,0.049115524,-0.90658617,-1.7037467,1.9299356,4.627317,2.4993465
217,0.2776804,-0.72399616,-0.56299293,0.9171322,4.627317,1.2911717
218,0.013878331,-0.60444677,-3.0562634,3.1154616,4.627317,1.7531015
219,-0.029815841,0.90658617,1.7037467,1.9299356,2.4993465,4.627317
220,0.000116928015,0.18259001,1.1407537,1.1552742,2.4993465,1.2911717
221,0.01256245,0.30213946,-1.3525167,1.3858533,2.4993465,1.7531015
222,-1.0291287,0.72399616,0.56299293,0.9171322,1.2911717,4.627317
223,0.08815112,-0.18259001,-1.1407537,1.1552742,1.2911717,2.4993465
224,0.030460801,0.11954945,-2.4932704,2.496135,1.2911717,1.7531015
225,-0.0025465447,0.60444677,3.0562634,3.1154616,1.7531015,4.627317
226,-0.00082701124,-0.30213946,1.3525167,1.3858533,1.7531015,2.4993465
227,0.00052950764,-0.11954945,2.4932704,2.496135,1.7531015,1.2911717
228,-0.03739227,0.9574729,-1.9429936,2.1660974,1.26425,1.1925979
229,-0.013201276,0.66111803,-1.7662435,1.8859197,1.26425,0.54090774
230,-0.013106294,0.2198643,0.31831717,0.38686708,1.26425,0.2977664
231,-0.0013020217,-0.9574729,1.9429936,2.1660974,1.1925979,1.26425
232,0.27739328,-0.29635495,0.1767503,0.34506077,1.1925979,0.54090774
233,-0.0018721065,-0.7376087,2.2613108,2.3785696,1.1925979,0.2977664
234,-0.0045290785,-0.66111803,1.7662435,1.8859197,0.54090774,1.26425
235,-0.83773017,0.29635495,-0.1767503,0.34506077,0.54090774,1.1925979
236,-0.0015811009,-0.44125372,2.0845606,2.1307507,0.54090774,0.2977664
237,0.25660253,-0.2198643,-0.31831717,0.38686708,0.2977664,1.26425
238,-0.012224337,0.7376087,-2.2613108,2.3785696,0.2977664,1.1925979
239,0.0031852447,0.44125372,-2.0845606,2.1307507,0.2977664,0.54090774
240,-0.14133829,1.3848463,-0.6889971,1.5467762,1.0960048,0.8063764
241,-0.9034246,0.6911237,-0.43031302,0.81413835,1.0960048,3.0758283
242,-0.0569078,1.8286734,-0.03167991,1.8289478,1.0960048,0.29597002
243,0.15437104,-1.3848463,0.6889971,1.5467762,0.8063764,1.0960048
244,1.1138029,-0.6937226,0.25868404,0.740384,0.8063764,3.0758283
245,-0.007258886,0.44382697,0.65731716,0.7931256,0.8063764,0.29597002
246,0.24809013,-0.6911237,0.43031302,0.81413835,3.0758283,1.0960048
247,-0.3252259,0.6937226,-0.25868404,0.740384,3.0758283,0.8063764
248,-0.09885081,1.1375495,0.39863312,1.2053744,3.0758283,0.29597002
249,0.21994552,-1.8286734,0.03167991,1.8289478,0.29597002,1.0960048
250,0.071333654,-0.44382697,-0.65731716,0.7931256,0.29597002,0.8063764
251,0.89422035,-1.1375495,-0.39863312,1.2053744,0.29597002,3.0758283
252,0.011694254,-0.22945394,-0.95072496,0.97802204,1.3890537,0.5596338
253,0.1900279,-1.1439291,0.08627999,1.1471783,1.3890537,0.62007743
254,0.008940181,0.6299463,-3.0697634,3.1337326,1.3890537,2.7096915
255,-0.0038602338,0.22945394,0.95072496,0.97802204,0.5596338,1.3890537
256,0.0048791547,-0.91447514,1.037005,1.3826221,0.5596338,0.62007743
257,-0.04259381,0.8594002,-2.1190383,2.2866771,0.5596338,2.7096915
258,-0.43002415,1.1439291,-0.08627999,1.1471783,0.62007743,1.3890537
259,-0.059283,0.91447514,-1.037005,1.3826221,0.62007743,0.5596338
260,-0.06858563,1.7738754,-3.1560433,3.6203928,0.62007743,2.7096915
261,-0.00077194266,-0.6299463,3.0697634,3.1337326,2.7096915,1.3890537
262,-0.002244609,-0.8594002,2.1190383,2.2866771,2.7096915,0.5596338
263,-0.001786961,-1.7738754,3.1560433,3.6203928,2.7096915,0.62007743
264,0.0025216378,-1.1204467,1.5335174,1.8992304,6.0853214,0.7525325
265,0.80004287,-0.37649247,-0.36497903,0.52436274,6.0853214,2.6996944
266,-1.5084155,0.41830495,-0.19987082,0.4636026,6.0853214,2.5674229
267,-0.35309562,1.1204467,-1.5335174,1.8992304,0.7525325,6.0853214
268,-0.048936296,0.7439542,-1.8984964,2.0390577,0.7525325,2.6996944
269,-0.16688731,1.5387516,-1.7333882,2.317842,0.7525325,2.5674229
270,-1.7807723,0.37649247,0.36497903,0.52436274,2.6996944,6.0853214
271,-0.0025900765,-0.7439542,1.8984964,2.0390577,2.6996944,0.7525325
272,-1.136997,0.7947974,0.1651082,0.8117658,2.6996944,2.5674229
273,3.0216033,-0.41830495,0.19987082,0.4636026,2.5674229,6.0853214
274,0.003540102,-1.5387516,1.7333882,2.317842,2.5674229,0.7525325
275,1.2259932,-0.7947974,-0.1651082,0.8117658,2.5674229,2.6996944
276,-0.5848768,1.1340525,0.57503724,1.271512,0.5967426,2.421533
277,-0.06792441,0.95093715,-0.055393666,0.95254916,0.5967426,0.18565592
278,0.045472726,-0.822,0.53181195,0.97903425,0.5967426,0.21646717
279,0.1495511,-1.1340525,-0.57503724,1.271512,2.421533,0.5967426
280,0.004277219,-0.18311538,-0.63043094,0.65648645,2.421533,0.18565592
281,0.040897388,-1.9560525,-0.043225348,1.9565301,2.421533,0.21646717
282,0.22108047,-0.95093715,0.055393666,0.95254916,0.18565592,0.5967426
283,-0.015235916,0.18311538,0.63043094,0.65648645,0.18565592,2.421533
284,0.037503738,-1.7729372,0.5872056,1.86765,0.18565592,0.21646717
285,-0.14561404,0.822,-0.53181195,0.97903425,0.21646717,0.5967426
286,-0.4583219,1.9560525,0.043225348,1.9565301,0.21646717,2.421533
287,-0.027857399,1.7729372,-0.5872056,1.86765,0.21646717,0.18565592
288,0.10599813,-2.8594337,1.0947571,3.0618384,0.7400856,1.1975052
289,0.1708129,-2.281355,0.9287827,2.4631722,0.7400856,1.5632718
290,-0.006431897,-1.2525765,3.0700223,3.315718,0.7400856,5.8736534
291,-0.07178905,2.8594337,-1.0947571,3.0618384,1.1975052,0.7400856
292,-0.802567,0.57807887,-0.16597438,0.6014338,1.1975052,1.5632718
293,-0.1628679,1.6068572,1.9752653,2.5463037,1.1975052,5.8736534
294,-0.087210745,2.281355,-0.9287827,2.4631722,1.5632718,0.7400856
295,0.61054903,-0.57807887,0.16597438,0.6014338,1.5632718,1.1975052
296,-0.026732467,1.0287783,2.1412396,2.3755615,1.5632718,5.8736534
297,-0.018304702,1.2525765,-3.0700223,3.315718,5.8736534,0.7400856
298,0.045692347,-1.6068572,-1.9752653,2.5463037,5.8736534,1.1975052
299,0.013123849,-1.0287783,-2.1412396,2.3755615,5.8736534,1.5632718
300,-0.027505571,2.2402787,-2.541828,3.3881762,0.61054814,0.68061304
301,-0.25662804,0.42704558,-0.46960318,0.6347402,0.61054814,1.0975784
302,-0.25893122,0.95534825,0.6269405,1.1426919,0.61054814,1.200462
303,0.0012088215,-2.2402787,2.541828,3.3881762,0.68061304,0.61054814
304,0.0039132796,-1.8132331,2.0722246,2.7535303,0.68061304,1.0975784
305,-0.0025753328,-1.2849305,3.1687684,3.4193769,0.68061304,1.200462
306,0.010965505,-0.42704558,0.46960318,0.6347402,1.0975784,0.61054814
307,-0.032266997,1.8132331,-2.0722246,2.7535303,1.0975784,0.68061304
308,-0.011507821,0.52830267,1.0965437,1.2171737,1.0975784,1.200462
309,0.12521021,-0.95534825,-0.6269405,1.1426919,1.200462,0.61054814
310,-0.018473651,1.2849305,-3.1687684,3.4193769,1.200462,0.68061304
311,0.020425318,-0.52830267,-1.0965437,1.2171737,1.200462,1.0975784
312,-0.03965759,2.8661118,2.6422005,3.8981817,0.74715024,1.1698198
313,0.2453461,-0.27281523,-0.31344613,0.41554376,0.74715024,0.8465952
314,0.34754103,-0.41101062,-0.33719292,0.53162843,0.74715024,1.0249522
315,0.02128634,-2.8661118,-2.6422005,3.8981817,1.1698198,0.74715024
316,0.021372778,-3.138927,-2.9556465,4.3114624,1.1698198,0.8465952
317,0.02579383,-3.2771225,-2.9793935,4.4290314,1.1698198,1.0249522
318,-0.14661653,0.27281523,0.31344613,0.41554376,0.8465952,0.74715024
319,-0.03077405,3.138927,2.9556465,4.3114624,0.8465952,1.1698198
320,2.29473,-0.1381954,-0.023746789,0.14022082,0.8465952,1.0249522
321,-0.26031408,0.41101062,0.33719292,0.53162843,1.0249522,0.74715024
322,-0.03124566,3.2771225,2.9793935,4.4290314,1.0249522,1.1698198
323,-1.9170195,0.1381954,0.023746789,0.14022082,1.0249522,0.8465952
324,0.33368927,-0.62274563,-0.37828672,0.72863775,1.7307873,0.92690593
325,-0.20463887,1.4536595,-0.70512664,1.6156515,1.7307873,1.2100906
326,0.043740492,-0.6086714,-0.7541295,0.9691193,1.7307873,0.48973066
327,-0.6415761,0.62274563,0.37828672,0.72863775,0.92690593,1.7307873
328,-0.19358714,2.076405,-0.32683986,2.1019711,0.92690593,1.2100906
329,0.047878943,0.014074177,-0.3758428,0.37610623,0.92690593,0.48973066
330,0.252436,-1.4536595,0.70512664,1.6156515,1.2100906,1.7307873
331,0.1516289,-2.076405,0.32683986,2.1019711,1.2100906,0.92690593
332,0.08706357,-2.062331,-0.049002916,2.0629132,1.2100906,0.48973066
333,-0.11076843,0.6086714,0.7541295,0.9691193,0.48973066,1.7307873
334,0.0039399057,-0.014074177,0.3758428,0.37610623,0.48973066,0.92690593
335,-0.2120826,2.062331,0.049002916,2.0629132,0.48973066,1.2100906
336,-0.003297822,1.6940656,3.7225564,4.0899,0.45832443,0.51073676
337,0.054915488,-4.823688,-1.2600666,4.9855523,0.45832443,0.8214934
338,-0.06293754,1.6418266,-0.75453454,1.8069081,0.45832443,0.3934802
339,-0.00022540105,-1.6940656,-3.7225564,4.0899,0.51073676,0.45832443
340,0.008161958,-6.5177536,-4.982623,8.2041235,0.51073676,0.8214934
341,0.0013537682,-0.05223894,-4.477091,4.4773955,0.51073676,0.3934802
342,-0.03635224,4.823688,1.2600666,4.9855523,0.8214934,0.45832443
343,-0.0026480462,6.5177536,4.982623,8.2041235,0.8214934,0.51073676
344,-0.030291218,6.4655147,0.5055321,6.485248,0.8214934,0.3934802
345,0.06461487,-1.6418266,0.75453454,1.8069081,0.3934802,0.45832443
346,-0.0007686007,0.05223894,4.477091,4.4773955,0.3934802,0.51073676
347,0.0465612,-6.4655147,-0.5055321,6.485248,0.3934802,0.8214934
348,-0.4155067,0.96921253,0.18222988,0.986195,0.6498487,1.1216737
349,-4.718378,0.44650173,0.20889235,0.4929501,0.6498487,8.263555
350,-0.010493305,1.0984588,2.7208471,2.9342155,0.6498487,3.5105917
351,0.23371047,-0.96921253,-0.18222988,0.986195,1.1216737,0.6498487
352,5.0619984,-0.5227108,0.026662469,0.52339035,1.1216737,8.263555
353,0.005479861,0.12924623,2.5386171,2.5419052,1.1216737,3.5105917
354,0.40220362,-0.44650173,-0.20889235,0.4929501,8.263555,0.6498487
355,-0.73806745,0.5227108,-0.026662469,0.52339035,8.263555,1.1216737
356,-0.0059248633,0.65195704,2.5119548,2.595181,8.263555,3.5105917
